Main-Item,Number of Triples,Summary 1,Target
http://www.wikidata.org/entity/Q14950,19,<start> Sinsheim estas komunumo en Germanio . <end>,<start> Sinsheim - prononco [ ZINShajm ] - estas urba komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q66200,10,"<start> Hermance estas komunumo en la Kantono \u011Cenevo en Kantono Friburgo , Svislando . <end>",<start> Hermance [ Hermans ] estas komunumo en la Kantono Ĝenevo en Svislando . <end>
http://www.wikidata.org/entity/Q957796,6,"<start> Alpestre estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0 loĝantojn en <year> . <end>","<start> Alpestre estas municipo en la brazila subŝtato Suda Rio-Grando , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q679421,5,<start> Dolné Srnie ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,"<start> Dolné Srnie , hungare Alsószernye [ alŝOsernje ] estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q312945,31,"<start> Dámaso ALONSO ( naskiĝis la 0 - an de oktobro , <year> , mortis la 0 - an de septembro , <year> ) estis hispana verkisto . Dámaso ALONSO naskiĝis en Madrido , Hispanio . <end>",<start> Dámaso ALONSO ( naskiĝis la 0  - an de oktobro <year>  en Madrido ; mortis la 0  - an de januaro <year>  ) estis hispana poeto kaj filologo . <end>
http://www.wikidata.org/entity/Q637098,5,"<start> Dlhé Stráže ( hungare <rare> [ <rare> ] , germane <rare> ) estas vilaĝo kaj municipo en Slovakio . <end>","<start> Dlhé Stráže [ dlhE strAĵe ] , ( hungare Lengvárt germane Litzier aŭ Längwarth ) estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q738015,13,<start> La Katedralo de Helsinko ( <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <PAD> <PAD>,"<start> La Katedralo de Helsinko ( finne Helsingin tuomiokirkko , svede Helsingfors domkyrka ) estas luterana katedralo situanta en la centro de Helsinko , Finnlando . <end>"
http://www.wikidata.org/entity/Q767188,9,"<start> 2216 Kerĉo estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de julio <year> de la rusa astronomino Tamara Miĥajlovna Smirnova elde la Krimea astrofizika observatorio de Nauĉno en Ukrainio . <end>","<start> <year>  Kerĉo estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de junio <year>  de la rusa astronomino Tamara Miĥajlovna Smirnova elde la Krimea astrofizika observatorio de Nauĉno en Ukrainio . <end>"
http://www.wikidata.org/entity/Q329775,18,"<start> Kiskunhalas [ <rare> ] estas urbo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en Distrikto Kiskunhalas , kies centro ĝi estas . <end>","<start> Kiskunhalas [ kiŝkunhalaŝ ] estas urbo kun titolo vinvilaĝo en Hungario , en regiono Suda Ebenaĵo , en departemento Bács-Kiskun , en Distrikto Kiskunhalas , kies centro ĝi estas . <end>"
http://www.wikidata.org/entity/Q874688,4,<start> La Kapuĉa montotukano aŭ <rare> <rare> ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties tipa genro nome Montotukanoj kiu enhavas speciojn kiuj montras flavajn kaj nigrajn kolorojn . <end>,"<start> La Kapuĉa montotukano ( Andigena cucullata ) estas mezgranda kaj kolora birdo el la familio de la Ramfastedoj kaj ordo de Pegoformaj de Sudameriko , kiu enhavas la tukanojn , tukanetojn , arasariojn , ktp . <end>"
http://www.wikidata.org/entity/Q44279,31,"<start> Oliver Cromwell [ <rare> <rare> ] ( naskiĝis la 0 - an de majo <year> en <rare> , mortis la 0 - an de majo <year> en Westminster ) estis brita politikisto kaj <rare> . <end>","<start> Oliver CROMWELL ( naskiĝis la 0  - an de aprilo , <year>  , mortis la 0  - an de septembro , <year>  ) estis angla politikisto kaj militista gvidanto de la angla enlanda milito . <end>"
http://www.wikidata.org/entity/Q1105445,6,"<start> NGC 3576 ( aliaj indikoj — PGC 0 , ESO <rare> , MCG <rare> 0 ) estas galaksio en konstelacio Kareno . Ĉi tiu objekto estis jam en la originala versio de NGC-katalogo . <end>",<start> NGC 0  ( alia indiko — ESO 0  - EN5 ) estas emisia nebulozo en konstelacio Kareno . Ĉi tiu objekto estis jam en la originala versio de NGC-katalogo . <end>
http://www.wikidata.org/entity/Q25653,7,"<start> Pramo estas <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <PAD> <PAD>","<start> Pramo estas plata boato , kiun oni uzas por transporti homojn , aliajn bestojn kaj veturilojn de unu bordo de rivero , aŭ lago , al la alia . <end>"
http://www.wikidata.org/entity/Q24883,13,<start> Borgo Vercelli estas komunumo de Italio . <end>,<start> Borgo Vercelli estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q2449320,6,<start> Playa Vicente estas komunumo en la meksika subŝtato Veracruz . <end>,<start> Playa Vicente estas komunumo en la meksika subŝtato Veracruz . <end>
http://www.wikidata.org/entity/Q135727,8,"<start> Medzev , hungare <rare> [ <rare> ] , germane <rare> estas urbo en Slovakio , en Regiono Banská Bystrica , en Distrikto Ko\u0161ice-\u0109irka\u016Da\u0135o . <end>","<start> Medzev , hungare Mecenzéf , germane Metzenseif ( en ) estas urbo en Slovakio en regiono Košice , en distrikto Košice-ĉirkaŭaĵo. <end>"
http://www.wikidata.org/entity/Q17159,4,"<start> Amfibolo estas <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <PAD> <PAD>","<start> Amfibolo estas grupo da kristalaj silikataj mineraloj kun la kompleksa kemia formulo ( Ca , Na ) 0  ( Mg , Fe , Al ) 0  ( OH ) 0  ( Si , Al )8 O22 . <end>"
http://www.wikidata.org/entity/Q1383743,20,"<start> Julián Orbón ( naskiĝis la 0 - an de aŭgusto <year> ( nun <rare> 0 ) , mortis la 0 - an de februaro <year> ) estis unu el la plej grandaj <rare> de la mondo . <end>","<start> Julián Orbón ( naskiĝinta la 0  - an de aŭgusto <year>  en Avilés ( Asturio ) , Hispanujo ; mortinta la 0  - an de majo <year>  en Miami ) estis kuba komponisto . <end>"
http://www.wikidata.org/entity/Q1586734,6,"<start> En geometrio , la piramidigita dekduedro estas nekonveksa uniforma pluredro , indeksita kiel piramidigita dekduedro . <end>","<start> En geometrio , la piramidigita dekduedro aŭ seslateropiramidigita okedro estas pluredro , kataluna solido . <end>"
http://www.wikidata.org/entity/Q131999,6,<start> Domaniža ( hungare <rare> [ <rare> ] ) estas vilaĝo kaj municipo en Slovakio . <end>,"<start> Domaniža [ domaniĵa ] , hungare Demény [ demEnj ] estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q797666,14,"<start> Koĉo RACIN ( naskiĝis la 0 - an de aprilo <year> en <rare> , <rare> , mortis la 0 - an de januaro <year> en http://www.wikidata.org/prop/direct/P20 ) estis rusa verkisto de <rare> . <end>","<start> Koĉo RACIN ( makedone Кочо Рацин ); naskiĝinta kiel Kosta Solev ( Коста Солев ) la 22an de decembro <year>  en Veles — mortinta la 13an de junio <year>  en Lopušnik , estis makedona poeto kaj revoluciulo . <end>"
http://www.wikidata.org/entity/Q855761,4,<start> La Promeropedoj ( Promeropedoj ) estas familio el la ordo de la Paseroformaj birdoj . <end>,"<start> La Promeropedoj ( Promeropidae ) estas malgranda familio el la ordo de la Paseroformaj birdoj kun nur unu genro Promeropo ( Promerops ) kaj du specioj , ambaŭ limigitaj tute al suda Afriko , same kiel la Ketopedoj ( Chaetipidae ) . <end>"
http://www.wikidata.org/entity/Q174951,16,<start> Chirac-Bellevue estas franca komunumo lokita en la departemento Corrèze kaj en la regiono Limoĝio . <end>,<start> Chirac-Bellevue estas franca komunumo lokita en la departemento Corrèze kaj en la regiono Limoĝio . <end>
http://www.wikidata.org/entity/Q1436158,14,<start> Distrikto Skarżyski estas distrikto en Mazovio en Pollando . Loĝantaro ( datumoj por la 0 - a de junio <year> ): <end>,<start> Distrikto Skarżyski estas distrikto en Sanktakrucio en Pollando . 24px24px24px24px24pxLoĝantaro ( datumoj por la 0  - a de junio <year>  ): <end>
http://www.wikidata.org/entity/Q703794,8,<start> La Flughaveno Erfurt-Weimar ( germane : Flughaveno Erfurt-Weimar ) estas unu el la plej grandaj <rare> de Germanio . <end>,<start> La Flughaveno Erfurt-Weimar ( laŭ IATA-kodo : ERF ) estas la internacia flughaveno de la ĉefurbo de Turingio Ĝi situas 0  km okcidente de la urbocentro kaj estas plejparte uzita por laŭsezonaj luflugoj . <end>
http://www.wikidata.org/entity/Q3893843,12,<start> Hadi ĤAMENEI ( arabe <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> ) estas <PAD> <PAD>,"<start> Hadi ĤAMENEI ( naskiĝis en <year>  ) estas ajatolo , influa irana politikisto kaj kleriko , plijuna frato de Ali Ĥamenei . Antaŭ <year>  li estis partoprenanto de la movado de pastraro kontraŭ ŝaho , kelkaj fojoj estis malliberigita pro tio . <end>"
http://www.wikidata.org/entity/Q214293,4,<start> Bubo estas genro de birdoj de la familio de Strigedoj . <end>,"<start> La gufoj , kornostrigoj ( Ameriko ) aŭ aglostrigoj ( Eŭrazio ) estas la birdoj de la genro Bubo , kiu enhavas pli da 0  specioj de tipaj strigoj , kiuj troviĝas en multaj partoj de la mondo . <end>"
http://www.wikidata.org/entity/Q695555,5,<start> Hohendodeleben estas komunumo en Germanio . <end>,<start> Hohendodeleben estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q4226,15,<start> La usona prezidanta elekto de 2012 ( <rare> ) estas la <rare> <rare> de la <resource> . <end>,<start> La usona prezidanta elekto de <year>  okazis la 0  - an de novembro <year>  . <end>
http://www.wikidata.org/entity/Q1190441,8,"<start> 9397 Lombardi estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de septembro <year> de la belga astronomo Observatorio Santa Lucia Stroncone elde la observatorio en Uccle . Ĝi estis nomita en honoro de <rare> <rare> , edzino de la malkovrinto . <end>","<start> 0  Lombardi estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de septembro <year>  elde la Observatorio Santa Lucia de Stroncone ( Umbrio , Italio ) . Ĝi estis nomita en memoro de la itala amatora astronomo Giuseppe Lombardi ( <year>  – <year>  ) de la Astronomia Rondo de Farra d'Isonzo . <end>"
http://www.wikidata.org/entity/Q1228438,10,<start> Dischingen estas komunumo en Germanio . <end>,<start> Dischingen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q18172,15,<start> Tavigliano estas komunumo de Italio . <end>,<start> Tavigliano estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q13339,4,"<start> La mohoka lingvo ( <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> , <rare> <rare> ) <PAD> <PAD>",<start> La mohoka lingvo estas irokeza lingvo parolata en Kanado kaj Usono . <end>
http://www.wikidata.org/entity/Q159168,17,"<start> Temiso ( helene <rare> , latine <rare> ) estis en la helena mitologio filino de la <rare> reĝo Urano kaj lia edzino Geo . <end>","<start> Temiso – helene Θέμις – estas en la helena mitologio filino de Urano kaj Gaja , kaj konklude membras la Titanojn . <end>"
http://www.wikidata.org/entity/Q3027123,18,"<start> Didier Migaud , naskiĝinta la 0 - an de junio <year> en http://www.wikidata.org/prop/direct/P19 ( <rare> ) , estas franca politikisto . <end>","<start> Didier Migaud , naskiĝinta la 0  - an de junio <year>  en Saint-Symphorien ( Indre-et-Loire ) , estas franca politikisto , eksa membro de la Socialisma Partio ( PS ) . <end>"
http://www.wikidata.org/entity/Q1929530,8,"<start> Something New ( angle : "" <rare> "" ) estas la dua muzikalbumo de la angla muzikgrupo The Beatles , publikigita en <year> . <end>","<start> Something New ( esperante "" Io nova "" ) estas la tria Beatles-muzikalbumo eldonita de Capitol Records en Usono , sed la kvina usona albumo de la grupo post la Usona eldono de A Hard Day's Night , eldonigita de United Artists Records . <end>"
http://www.wikidata.org/entity/Q137203,7,"<start> Sandakan estas grandurbo , diocezo kaj universitata urbo en subŝtato <rare> , en http://www.wikidata.org/prop/direct/P131 . <end>",<start> Sandakan estas la urbo en regiono Sabah de orienta Malajzio kun ĉ . <end>
http://www.wikidata.org/entity/Q547473,4,<start> MacTutor History of Mathematics archive estas la nomo de <rare> <rare> de <rare> <rare> <rare> <rare> <rare> <rare> <rare> ( <rare> ) . <end>,"<start> MacTutor History of Mathematics archive ( la arkivo MacTutor pri matematiko , mallonge MacTutor ) estas plurfoje premiita retejo de Universitato St. <end>"
http://www.wikidata.org/entity/Q987765,4,<start> La Malhelpuga karpodako aŭ <rare> <rare> ( <rare> <rare> ) estas specio de birdo de la familio de Ikteredoj kaj de ties tipa genro nome Karpodakoj kiu enhavas speciojn kiuj montras flavajn kaj nigrajn kolorojn . <end>,<start> La Malhelpuga karpodako ( Carpodacus edwardsii ) estas birdo de la familio de Fringedoj . <end>
http://www.wikidata.org/entity/Q18176,11,<start> Torrazzo estas komunumo de Italio . <end>,<start> Torrazzo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q66000,15,"<start> Oberried ĉe la Lago de Brienz estis ĝis la 0 - a de decembro <year> komunumo de la distrikto <rare> kaj ek de la 0 - a de januaro <year> komunumo de la Interlaken-Oberhasli en Kantono Berno , Svislando . <end>","<start> Oberried ĉe la Lago de Brienz ( en la germana lingvo Oberried am Brienzersee ) estis ĝis la 0  - a de decembro <year>  komunumo de la distrikto Interlaken kaj ek de la 0  - a de januaro <year>  komunumo de la administra distrikto Interlaken-Oberhasli en Kantono Berno , Svislando . <end>"
http://www.wikidata.org/entity/Q1166953,15,<start> Saint-Jean-Ligoure estas franca komunumo lokita en la departemento Haute-Vienne kaj en la regiono Limoĝio . <end>,<start> Saint-Jean-Ligoure estas franca komunumo lokita en la departemento Haute-Vienne kaj en la regiono Limoĝio . <end>
http://www.wikidata.org/entity/Q101716,11,<start> Valsecca estas komunumo de Italio . <end>,<start> Valsecca estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q35726,6,"<start> La etruska lingvo ( <rare> <rare> <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> , <rare> <PAD> <PAD>","<start> La etruska lingvo , la lingvo de la antikvaj etruskoj , estas lingvo mortinta kaj mistera : kvankam oni scias la prononcon de la lingvo kaj oni scias la signifon de malmultaj vortoj . <end>"
http://www.wikidata.org/entity/Q1046382,5,"<start> Veľká nad Ipľom , hungare <rare> [ <rare> ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>","<start> Veľká nad Ipľom , hungare Vilke estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q11833,16,"<start> Josep Comas i Solá ( naskiĝis la 0 - an de decembro <year> en <rare> , mortis la 0 - an de oktobro <year> en Prago ) estis hispana astronomo . <end>","<start> Josep Comas i Solá ( naskiĝis la 0  - an de decembro <year>  , en Barcelono , mortis la 0  - an de decembro <year>  , en Barcelono ) estis kataluna astronomo kaj scienca popularigisto.De sia junaĝo li interesiĝis pri sciencoj . <end>"
http://www.wikidata.org/entity/Q22670,31,"<start> Schiller [ <rare> <rare> ] ( naskiĝis la 0 - an de januaro , <year> , mortis la 0 - an de januaro , <year> ) estis sveda verkisto . Schiller naskiĝis en Marbach am Neckar , kiel filo de <rare> . <end>","<start> La germana poeto , dramisto kaj historiisto Johann Christoph Friedrich SCHILLER [ johan kristof fridriĥ ŝiler ] , laŭ la Fundamento ( vd . <end>"
http://www.wikidata.org/entity/Q523550,6,"<start> Parisi estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0 enloĝantojn en <year> . <end>","<start> Parisi estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q51350,17,<start> Caramanico Terme estas komunumo de Italio . <end>,<start> Caramanico Terme estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1079015,10,<start> Vigeville estas franca komunumo lokita en la departemento Creuse kaj en la regiono Limoĝio . <end>,<start> Vigeville estas franca komunumo lokita en la departemento Creuse kaj en la regiono Limoĝio . <end>
http://www.wikidata.org/entity/Q520473,7,<start> Hambrücken estas komunumo en Germanio . <end>,<start> Hambrücken estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1513944,7,<start> Tomanivi estas la plej alta monto de la Viti Levu . <end>,"<start> Monto Tomanivi ( alto je 0  0  m ) , kiu antaŭe nomiĝis Monto Viktorio , estas la plej alta punkto de insuloj Fiĝioj . <end>"
http://www.wikidata.org/entity/Q517247,5,<start> Riesigk estas komunumo en Germanio . <end>,<start> Riesigk estas loĝloko en Germanio . <end>
http://www.wikidata.org/entity/Q635345,6,<start> Griefstedt estas komunumo en Germanio . <end>,<start> Griefstedt estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q148884,8,"<start> 2393 Suzuki estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de novembro <year> de la franca astronomo Marguerite Laugier elde la Observatorio La Silla , en Ĉilio . Ĝi estis nomita en honoro de <rare> <rare> , edzino de la malkovrinto . <end>","<start> <year>  Suzuki estas mezgranda malhela asteroido de la ekstera asteroida zono , malkovrita la 0  - an de junio <year>  de la franca astronomino Marguerite Laugier elde la Observatorio de Nico . Ĝia nomo honoras la japanan astronomon Keishin Suzuki . <end>"
http://www.wikidata.org/entity/Q309602,31,"<start> Henry Creswicke Rawlinson ( n . la 0 - an de aprilo <year> , m . la 0 - an de decembro <year> ) estis angla , <rare> kaj <rare> . <end>","<start> Sir Henry Creswicke Rawlinson , ( n. en Chadlington , Oxfordshire , la 0  - an de aprilo <year>  – m. en Londono , la 0  - an de marto <year>  ) estis angla soldato , diplomato kaj orientalisto . <end>"
http://www.wikidata.org/entity/Q208104,31,"<start> Xabi ALONSO ( naskiĝis la 0 - an de novembro <year> ( nun <rare> 0 ) , do nun 0 - aĝa ) estas hispana futbalisto . <end>","<start> Xabi ALONSO aŭ plennome Xabier Alonso Olano ( prononco [ ˈʃabi aˈlons ̺ o ] , naskiĝis la 0  - an de novembro <year>  ( nun 1981-11- 0  ) , do nun 0  - aĝa ) estas eŭska hispania futbalisto . <end>"
http://www.wikidata.org/entity/Q218898,10,"<start> En geometrio , la plilongigita triangula kupolo estas unu el la solidoj de Johnson ( <rare> ) . <end>","<start> En geometrio , la plilongigita triangula kupolo estas unu el la solidoj de Johnson ( J18 ) . <end>"
http://www.wikidata.org/entity/Q668803,6,<start> Hademstorf estas komunumo en Germanio . <end>,<start> Hademstorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q180463,8,"<start> Stacio Itakano ( japane : <rare> [ <rare> ] , angle : <rare> Station ) estas fervoja stacio en Kvartalo <rare> , Osako , Japanio . <end>","<start> Stacio Itakano ( japane : 井高野駅 [ Itakano-eki ] , angle : Itakano Station ) estas fervoja stacio en Kvartalo Higaŝi-Jodogaŭa , Osako , Japanio . <end>"
http://www.wikidata.org/entity/Q207366,9,<start> Adour estas rivero en suda Francio . <end>,<start> Adour estas rivero situanta en sudokcidenta Francio . <end>
http://www.wikidata.org/entity/Q212719,24,"<start> Wilfred OWEN ( naskiĝis la 0 - an de marto <year> en <rare> , mortis la 0 - an de januaro <year> en Ors ) estis brita verkisto . <end>","<start> Wilfred OWEN ( n. la 0  - an de marto <year>  , m. la 0  - an de novembro <year>  ) estis angla poeto fama pro siaj poemoj pri la Unua Mondmilito . <end>"
http://www.wikidata.org/entity/Q723479,11,<start> La Madono de la akuŝo aŭ en angla origine <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <PAD> <PAD>,"<start> Madono de la akuŝo ( itale Madonna del Parto ) estas pentraĵo de Piero della Francesca , realigita en Monterchi , eta vilaĝo de la Toskanio . <end>"
http://www.wikidata.org/entity/Q173116,5,<start> La Autódromo Juan y Oscar Alfredo Gálvez aŭ en hispana <rare> de <rare> estas la plej granda <rare> de Argentino . <end>,<start> 230pxLa Autódromo Juan y Oscar Alfredo Gálvez estas cirkvito por konkursoj de Formulo 0  en Bonaero ( Argentino ) . Longeco : 0  kmKurbiĝoj : 15Plej rapida giro : 1:27 : 0  de Gerhard Berger ( <year>  ) <end>
http://www.wikidata.org/entity/Q152506,14,"<start> Nina Badrić [ <rare> <rare> ] ( naskiĝis la 0 - an de julio <year> ( nun <rare> 0 ) en Zagrebo , do nun 0 - jara ) estas kantistino kantistino . <end>","<start> Nina Badrić ( prononco [ nîna bâdrit ͡ ɕ ]; naskiĝis la 0  - an de julio <year>  ( nun 1972-07- 0  ) , do nun 0  - jara ) estas kroata kantistino kaj kantaŭtoro . <end>"
http://www.wikidata.org/entity/Q341516,6,<start> Ackendorf estas komunumo en Germanio . <end>,<start> Ackendorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q7159,12,<start> La Afrika Unio ( <rare> : <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <rare> <PAD> <PAD>,"<start> Afrika Unio estas organizaĵo de ŝtatoj en Afriko , kiu havas nuntempe 0  membroŝtatojn . <end>"
http://www.wikidata.org/entity/Q453156,9,"<start> Lautaro [ <rare> <rare> ] , laŭ hungarlingve kutima sinsekvo <rare> <rare> estis hungara <rare> , <resource> , <rare> . <end>",<start> Lautaro ( 1535 - 1557 ) estis mapuĉia militistestro dum la Araŭko-milito . <end>
http://www.wikidata.org/entity/Q385480,11,<start> Bonarcado estas komunumo de Italio . <end>,"<start> Bonarcado estas komunumo de Italio , en la mediteranea insulo Sardio . <end>"
http://www.wikidata.org/entity/Q30898,6,"<start> La kiribata lingvo ( <rare> <rare> , <rare> <rare> , <rare> <rare> ) estas <rare> lingvo , parolata en <rare> , <rare> , <rare> kaj <rare> . <end>","<start> La kiribata lingvo estas oceania lingvo ( en la mikronezia subfamilio ) parolata de proksimume 0  0  homoj , ĉefe en Kiribato ( kie ĝi estas oficiala lingvo ) kaj en kelkaj aliaj oceaniaj insuloj ( kiel Rabi en Fiĝio kaj Nui en Tuvalo ) . <end>"
http://www.wikidata.org/entity/Q2427141,15,<start> Litultovice estas vilaĝo en Ĉeĥio . <end>,<start> Litultovice estas kampurbo troviĝanta 0  km sudoriente de urbo Opava . <end>
http://www.wikidata.org/entity/Q739543,8,"<start> 7493 Hirzo estas malbone konata asteroido de la asteroida zono , malkovrita la 0 - an de oktobro <year> de la ĉeĥa astronomo Antonín Mrkos elde la Observatorio Kleť , apud České Budějovice . Ĝi estis nomita en honoro de la ĉeĥa astronomo <rare> <rare> ( <year> – <year> ) . <end>","<start> 0  Hirzo estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de oktobro <year>  de la ĉeĥa astronomino Jana Tichá elde la Observatorio Kleť , apud České Budějovice en Ĉeĥa Respubliko . Ĝi estis nomita en memoro de la kavaliro Hirzo de Klingenberg ( ? <end>"
http://www.wikidata.org/entity/Q2980346,7,<start> Clube Desportivo da Huíla estas unu el la 0 - a de decembro . <end>,"<start> Clube Desportivo da Huíla estas Angola futbalklubo , kies sidejo troviĝas en Huila , Lubango . <end>"
http://www.wikidata.org/entity/Q1772912,6,<start> Frøylandsvatnet estas lago en municipo Time en departemento <rare> en Norvegio . <end>,<start> Frøylandsvatnet estas lago situanta en la distrikto Jæren en Norvegio . <end>
http://www.wikidata.org/entity/Q857063,15,"<start> Citibank ( <rare> <rare> ) estas usona entrepreno , kun sidejo en <rare> , Kalifornio , Usono . <end>","<start> Citibank , estas internacia banko de usona deveno kaj posedaĵo de la grupo Citigroup . <end>"
http://www.wikidata.org/entity/Q659643,8,<start> Ebstorf estas komunumo en Germanio . <end>,<start> Ebstorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q702593,4,<start> Rehungen estas komunumo en Germanio . <end>,<start> Rehungen estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q648589,6,<start> Niederwambach estas komunumo en Germanio . <end>,<start> Niederwambach estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q7032,18,<start> Filderstadt estas urba komunumo en Germanio . <end>,<start> Filderstadt estas urba komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q176349,6,<start> Eversmeer estas komunumo en Germanio . <end>,<start> Eversmeer estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q2248279,13,"<start> Darkovice estas municipo troviĝanta en Distrikto Opava , Ĉeĥio . <end>",<start> Darkovice estas vilaĝo de Regiono Hlučín kaj la unua mencio pri la vilaĝo devenas el la jaro <year>  . <end>
http://www.wikidata.org/entity/Q2926,5,<start> La 7-a de oktobro estas la 0 - a tago de la jaro ( la 0 - a en superjaroj ) laŭ la Gregoria kalendaro . <end>,<start> La 0  - a de oktobro estas la 0  - a tago de la jaro ( la 0  - a en superjaroj ) laŭ la Gregoria kalendaro . <end>
http://www.wikidata.org/entity/Q632046,17,"<start> Gyula BENCZÚR [ <rare> ] , hungare <rare> <rare> estis hungara pentristo kaj profesoro . Gyula BENCZÚR naskiĝis la 0 - an de januaro <year> en Budapeŝto . <end>","<start> Gyula BENCZÚR [ djula bencUr ] , laŭ hungarlingve kutima sinsekvo Benczúr Gyula estis eminenta hungara pentristo . <end>"
http://www.wikidata.org/entity/Q68524,6,"<start> Charrat estas komunumo en la distrikto <rare> en Kantono Valezo , Svislando . <end>","<start> Charrat estas komunumo en la distrikto Martigny en Kantono Valezo , Svislando . <end>"
