Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q1896161,<start> estas franca komunumo lokita en la departemento Yonne kaj en la regiono Limoĝio. <end>,<start> Omaruru estas komunumo en la samnoma elekta distrikto ( NA.ER.OM ) en regiono Erongo en Namibio . <end>
http://www.wikidata.org/entity/Q7229863,<start> estas komunumo de Italio. <end>,<start> La kukurbeto aŭ italia kukurbo ( Curcurbita pepo ) estas populara longa verda formo de pepono . <end>
http://www.wikidata.org/entity/Q5363830,<start> estas komunumo en Germanio. <end>,"<start> Stacio Makino ( japane : マキノ駅 [ Makino-eki ] , angle : Makino Station ) estas fervoja stacio en Takaŝima , Gubernio Ŝiga , Japanio . <end>"
http://www.wikidata.org/entity/Q438794,<start> estas komunumo en Germanio. <end>,"<start> Gianna Jessen ( naskiĝis la 0  - an de aprilo <year>  en Los-Anĝeleso ) – usona kontraŭaborta aktivulino . Ŝi naskiĝis kiel filino de 0  - jaraj gepatroj en la 0  - a semajno de la gravedeco rezulte de senefika aborto laŭ metodo de la injekto de sala solvaĵo al amnio , en malsanulejo apartenanta al organizaĵo Planned Parenthood . <end>"
http://www.wikidata.org/entity/Q788846,<start> estas komunumo en Germanio. <end>,"<start> Bajtava , hungare Bajta estas malgranda vilaĝo en Slovakio , en Regiono Nitra , en Distrikto Nové Zámky . <end>"
http://www.wikidata.org/entity/Q551936,<start> estas komunumo en Germanio. <end>,<start> Milda estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q6292,<start> estas komunumo de Italio. <end>,"<start> La distrikto Rhein-Erft ( germane Rhein-Erft-Kreis ) situas en la okcidento de la germana federacia lando Nordrejn-Vestfalio , inter la grandaj urboj Kolonjo kaj Akeno . <end>"
http://www.wikidata.org/entity/Q1299851,<start> estas komunumo de Italio. <end>,<start> La Ornukulo kiel komuna nomo aŭ Piroplekto laŭ la genro ( Pyrrhoplectes epauletta ) estas specio de fringo de la familio de Fringedoj . <end>
http://www.wikidata.org/entity/Q530117,<start> estas komunumo en Germanio. <end>,"<start> 0  Bruhns estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de februaro <year>  de la belga astronomo Eric Walter Elst elde la Observatorio La Silla , en Ĉilio . Ĝi estis nomita en memoro de la germana komponisto Nicolaus Bruhns ( <year>  – <year>  ) . <end>"
http://www.wikidata.org/entity/Q40185,<start> estas komunumo de Italio. <end>,"<start> La Dia Komedio ( itale : La Divina Commedia [ La Divina Kommedia ] ) estas poemo de 0  mil versoj verkita de Dante Alighieri en la toskana lingvo , de kiu fontas la moderna itala lingvo . <end>"
http://www.wikidata.org/entity/Q214281,<start> estas komunumo en Germanio. <end>,"<start> Muta garolo aŭ Siberia garolo , Perisoreus infaustus , estas birdo , kiu apartenas al familio de korvedoj . <end>"
http://www.wikidata.org/entity/Q748211,<start> estas komunumo de Italio. <end>,<start> Malnova Urbo ( ĉeĥlingve Staré Město ) de Prago estas regiono kies loĝateco estas sciata ekde la dua duono de la 0  - a jarcento.Tamen la definitiva fondo de la plej malnova kvartalo de Prago okazis en la kvara jardeko de 0  - a jarcento . <end>
http://www.wikidata.org/entity/Q178417,<start> estas komunumo en Germanio. <end>,"<start> Eoso ( helene Ἕως , latine Aurora ) estas en la helena mitologio filino de Titano Hiperiono kaj de lia edzino kaj fratino Teja . <end>"
http://www.wikidata.org/entity/Q336483,<start> estas komunumo en Germanio. <end>,"<start> Harold Sidney Harmsworth , Lordo Rothermere ( 0  - an de aprilo <year>  – 0  - an de novembro <year>  ) , la unua Rothermere-vikomto , brita gazetmagnato kaj politikisto.Lordo Rothermere plenkreskiĝis en 0  - infana familio . <end>"
http://www.wikidata.org/entity/Q20511,<start> estas komunumo en Germanio. <end>,<start> Piegaro estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q3888686,<start> estas komunumo en Germanio. <end>,<start> Santa María Colotepec estas unu el la 0  komunumoj de la meksika subŝtato Oaĥako ( Oaxaca ) . <end>
http://www.wikidata.org/entity/Q85783,<start> estas komunumo de Italio. <end>,"<start> Alexander Dobrindt ( naskiĝis la 0  - an de junio <year>  ( nun 1970-06- 0  ) en la komunumo Peißenberg de Bavario , do nun 0  - jara ) estas germana politikisto , kiu membras en la konservativa politika partio CSU . <end>"
http://www.wikidata.org/entity/Q144467,<start> estas komunumo de Italio. <end>,<start> Zaisenhausen - prononco [ CAJznhaŭzn ] - estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q7363,<start> La estas komunumo en Germanio. <end>,"<start> Nazo estas kompleksa parto de vizaĝo , kiu oni povas rigardi kiel organon . <end>"
http://www.wikidata.org/entity/Q911746,<start> estas komunumo en Germanio. <end>,"<start> Saturn estas somera feriejo ĉe la marbordo de Rumanio al la Nigra Maro , 0  km norde de Mangalia . <end>"
http://www.wikidata.org/entity/Q701972,<start> estas komunumo en Germanio. <end>,"<start> István BORZSÁK [ iŝtvAn borĵAk ] , laŭ hungarlingve kutima sinsekvo Borzsák István , ( naskiĝis la 0  - an de decembro <year>  en Monor , Hungario , mortis la 0  - an de decembro <year>  en Budapeŝto , Hungario ) estis hungara klasika filologo , instruisto , profesoro , membro ordinara de Hungara Scienca Akademio ( <year>  ) . <end>"
http://www.wikidata.org/entity/Q39275,<start> estas komunumo de Italio. <end>,<start> Muso ( Mus ) estas genro el familio de musedoj . <end>
http://www.wikidata.org/entity/Q40412,<start> estas komunumo en Germanio. <end>,<start> Farra d'Alpago estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q641158,<start> estas komunumo en Germanio. <end>,<start> Horažďovice estas urbo en Ĉeĥio . <end>
http://www.wikidata.org/entity/Q161904,<start> estas franca komunumo lokita en la departemento Yonne kaj en la regiono Limoĝio. <end>,"<start> Ĥufu , konata ankaŭ sub greka formo de sia nomo Keopso , estis egipta faraono . <end>"
http://www.wikidata.org/entity/Q1186056,<start> estas komunumo en Germanio. <end>,"<start> Príbovce hungare Pribóc , germane Pribotz [ priboc ] estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q207249,<start> estas komunumo en Germanio. <end>,"<start> La Montalaŭdo ( Eremophila alpestris ) , nomita Kornalaŭdo en Nordameriko , estas specio de birdo de la familio de Alaŭdedoj , kiu reproduktiĝas tra multe de Nordameriko el alta Arkto suden al la Istmo de Tehuantepec , plej norda Eŭropo kaj Azio kaj en la montaroj de sudorienta Eŭropo . <end>"
http://www.wikidata.org/entity/Q74287,<start> estas komunumo de Italio. <end>,"<start> La Hobito , aŭ Tien kaj Reen ( angle The Hobbit - or There and Back Again ) estas libro verkita de J. R. R. <end>"
http://www.wikidata.org/entity/Q809632,<start> estas komunumo en Germanio. <end>,"<start> Rabeno Baruĥ Aŝlag ( RABAŜ ) estis kabalisto , lerninto kaj adepto de kabalisto Baal Sulam ( Jehuda Lejb haLevi Aŝlag ) . <end>"
http://www.wikidata.org/entity/Q10907,<start> La estas komunumo en Germanio. <end>,<start> Stroncone estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q2670776,<start> estas komunumo en Germanio. <end>,<start> Kalkandere estas urbo en provinco Rize en Turkio . <end>
http://www.wikidata.org/entity/Q29294,<start> estas komunumo de Italio. <end>,"<start> Willis-Turo - ( angle , Willis Tower aŭ 0  S. Wacker Dr. ) <end>"
http://www.wikidata.org/entity/Q651036,<start> estas komunumo en Germanio. <end>,<start> La <year>  - aj jaroj ampleksas la jardekon inter la 0  - a de januaro <year>  kaj la 0  - a de decembro <year>  . <end>
http://www.wikidata.org/entity/Q865643,<start> estas komunumo de Italio. <end>,"<start> Stacio Umeyashiki ( japane : 梅屋敷駅 [ Umejaŝiki-eki ] , angle : Umeyashiki Station ) estas fervoja stacio en Kvartalo Ota , Tokio , Japanio . <end>"
http://www.wikidata.org/entity/Q29367,<start> La estas komunumo en Germanio. <end>,<start> Casale sul Sile estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q958858,<start> La estas komunumo de Italio. <end>,"<start> Prša , hungare Perse [ perŝe ] estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q235891,<start> estas komunumo de Italio. <end>,"<start> Renée O'Connor ( Houston ( Teksaso ) , 0  - an de februaro <year>  ) estas usona aktorino kiu disfamiĝis pro sia rolo de Gabrielle en la televida serio Xena : Warrior Princess ( Batalanta princino ) . <end>"
http://www.wikidata.org/entity/Q40878,<start> estas komunumo de Italio. <end>,"<start> Diareo aŭ lakso estas ĉefe likva , akveca ( kelkfoje muka ) fekaĵo kiu estas akompanata de la bezono por urĝe iri al la necesejo . <end>"
http://www.wikidata.org/entity/Q269700,<start> estas komunumo en Germanio. <end>,<start> Rezzo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q856904,<start> estas komunumo en Germanio. <end>,<start> NetHack estas rolluda videoludo . <end>
http://www.wikidata.org/entity/Q987262,<start> estas komunumo de Italio. <end>,"<start> Virginiurbo , en angla oficiale Virginia City , estas urbo ( CDP ) kaj ĉefsidejo de la Kantono Storey ( Nevado ) . <end>"
http://www.wikidata.org/entity/Q28699,<start> estas komunumo de Italio. <end>,"<start> Nacia Kuniĝo por la Tuta Sendependeco de Angolo aŭ UNITA ( portugale : União Nacional para a Independência Total de Angola ) estas politika partio de Angolo , kiu dum pli da 0  jaroj estis armita movado en la militoj de Sendependo ( 1957-75 ) kaj Enlanda ( 1975-2003 ) angolaj . <end>"
http://www.wikidata.org/entity/Q495428,<start> estas komunumo de Italio. <end>,<start> Bretten estas urba komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1835,<start> estas komunumo en Germanio. <end>,"<start> Zinedine Zidane ( naskiĝis la 0  - an de junio <year>  en Marsejlo ) estas franca futbalisto , verŝajne unu el la la plej famaj de lia generacio.Li naskiĝis en <year>  en Marsejlo , de gepatroj kiuj estis origine berberoj de Alĝerio . <end>"
http://www.wikidata.org/entity/Q17682,<start> estas komunumo en Germanio. <end>,<start> Tassarolo estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q614855,<start> estas komunumo en Germanio. <end>,"<start> Kaišiadorys estas subdistrikta komunumo , kaj ene de ĝi la plej granda urbeto , en la centro de Litovio . <end>"
http://www.wikidata.org/entity/Q3314399,<start> estas komunumo de Italio. <end>,<start> La Izabela kosifo ( Cossypha isabellae ) estas specio de birdo de la familio de Muŝkaptuledoj kaj genro Cossypha kiu enhavas afrikajn insektomanĝantajn speciojn kun nigraj kaj helaj zonoj en vizaĝo kaj oranĝecaj subaj partoj . Ĝi troviĝas en Kameruno kaj Niĝerio . <end>
http://www.wikidata.org/entity/Q338,<start> estas komunumo en Germanio. <end>,"<start> Kosmoscienco ( aŭ kosmologio de greka κοσμολογία – kun la proksimuma signifo scienco pri la universa ordo ) estas teoria branĉo de la fiziko kiu temas pri plena konstituo , formo , deveno , evoluo , ktp . <end>"
http://www.wikidata.org/entity/Q686116,<start> estas komunumo en Germanio. <end>,"<start> Túrony [ tUronj ] estas malgranda vilaĝo kun titolo vinvilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Baranya , en subregiono de Siklós. <end>"
http://www.wikidata.org/entity/Q1203458,<start> estas komunumo de Italio. <end>,"<start> La galerio Doria Pamphilj ( itallingve Galleria Doria Pamphilj ) estas granda artkolekto lokita en la palaco Doria Pamphilj ( palazzo Doria Pamphilj ) , en Romo . <end>"
http://www.wikidata.org/entity/Q1591852,<start> estas komunumo en Germanio. <end>,"<start> La Blankventra arbopigo ( Dendrocitta leucogastra ) estas birdo de la aziaj arbopigoj , mezgranda membro de la familio de Korvedoj kiu inkludas la korvojn kaj la garolojn , kiu estas endemismo de la arbaroj de suda Barato . <end>"
http://www.wikidata.org/entity/Q514000,<start> estas komunumo en Germanio. <end>,"<start> Jan van Utenhove ( 1516-1566 ) ( n. en Gento ( urbo ) , 20px Belgio , <year>  - m. en Londono , 20px Anglio , en la 0  - a de januaro <year>  ) estis verkisto el Nederlando pli konata dank'al siaj tradukaĵoj al la nederlanda lingvo de la Psalmaro kaj la Nova Testamento . <end>"
http://www.wikidata.org/entity/Q223898,<start> estas komunumo en Germanio. <end>,"<start> La Tuthindia Islama Ligo ( en urdua : آل انڈیا مسلم لیگ ‎ ; popularigita pli simple kiel Islama Ligo ) , estis historia partio establita en la komencaj jaroj de la 0  - a jarcento en la Brita Hinda Imperio . <end>"
http://www.wikidata.org/entity/Q340093,<start> estas komunumo en Germanio. <end>,"<start> Česko Slovenská SuperStar ( Ĉeĥo Slovaka SuperStelo ) estas interaktiva muzika konkurso kun elementoj de reality show , kiu estis elsendata en Ĉeĥio kaj sur Slovakio . <end>"
http://www.wikidata.org/entity/Q6415,<start> estas komunumo en Germanio. <end>,"<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q45136,<start> estas komunumo en Germanio. <end>,"<start> La flago de Sirio ( arabe علم سوريا ) enkondukiĝis en <year>  , kiam oni reoficialigis la flagon de la eksa Unuiĝinta Araba Respubliko . <end>"
http://www.wikidata.org/entity/Q1302206,<start> estas komunumo de Italio. <end>,"<start> La Oriolfringo , laŭ la specio , aŭ Linurgo , laŭ la genro , ( Linurgus olivaceus ) estas specio de birdo de la familio de Fringedoj . <end>"
http://www.wikidata.org/entity/Q232906,<start> estas komunumo de Italio. <end>,"<start> La ruĝverta gruo ( Grus japonensis ) el la ordo de gruoformaj birdoj kaj familio de gruedoj vivas ĉefe en Ĉinio , kaj krome , ankaŭ troviĝas en Japanio , Koreio kaj iamaj teritorioj de Sovetunio . <end>"
http://www.wikidata.org/entity/Q506695,<start> estas komunumo de Italio. <end>,"<start> Andrew Parrott ( * 0  - an de marto <year>  en Walsall ) estas angla ĥordirektisto kaj muziksciencisto.Parrott studis ĉe la universitato de Oksfordo , kie li ĉefe okupiĝis pri la historiema koncertado de muziko el la 0  - a kaj 0  - a jarcentoj.Li estas konata kiel direktisto de la ensemblo Taverner Choir , Consort and Players . <end>"
http://www.wikidata.org/entity/Q160819,<start> estas komunumo en Germanio. <end>,"<start> La rivero Gambio estas granda rivero de Afriko , kiu fluas laŭ <year>  km el la ebenaĵo de Futa Ĝalon en norda Gvineo okcidenten al la Atlantika Oceano ĉe la urbo Banĵulo . <end>"
http://www.wikidata.org/entity/Q17703,<start> estas komunumo de Italio. <end>,<start> Voltaggio estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1021782,<start> estas komunumo en Germanio. <end>,"<start> Acigné estas franca komunumo , situanta en la departemento Ille-et-Vilaine kaj en la regiono Bretonio . <end>"
http://www.wikidata.org/entity/Q132716,<start> estas komunumo en Germanio. <end>,"<start> Leono la 0  - a ( latine Leo Undecimus , naskonome Alessandro de ' Medici , el la tiutempe escepte influa nobela dinastio Medici ) estis papo de la katolika eklezio , elektita en la jaro <year>  . <end>"
http://www.wikidata.org/entity/Q334118,<start> estas komunumo en Germanio. <end>,<start> Nicolás GUILLÉN [ nikoLAS giJEN ] ( naskiĝis la 0  - an de julio <year>  en Camagüey ; mortis la 0  - an de julio <year>  en Havano ) estis fama poeto kuba . <end>
http://www.wikidata.org/entity/Q464131,<start> estas komunumo de Italio. <end>,"<start> Daniella MONET , naskonome : Daniella Monet Zuvic ( naskiĝis la 0  - an de marto <year>  ( nun 1989-03- 0  ) ) estas usona aktorino , kantistino , kaj dancistino , plej bone konata pro ludoj en diversaj televidaj gast-roloj . <end>"
http://www.wikidata.org/entity/Q1260134,<start> La estas komunumo de Italio. <end>,"<start> En geometrio , la turnoplilongigita triangula kupolo estas unu el la solidoj de Johnson ( J22 ) . <end>"
http://www.wikidata.org/entity/Q124067,<start> estas komunumo en Germanio. <end>,<start> Genga estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q241782,<start> estas komunumo en Germanio. <end>,"<start> Orlando Zapata Tamayo ( n. en Santiago de Cuba , la 0  - an de majo <year>  - m. en Havano , la 0  - an de februaro <year>  ) estis kuba masonisto kaj plumbisto kiu apartenis al la politika opozicio kontraŭ la kastrisma reĝimo . <end>"
http://www.wikidata.org/entity/Q58194,<start> estas komunumo en Germanio. <end>,<start> Provinco Šibenik-Knin ( kroate : Šibensko-kninska županija ) estas unu el la provincoj de Kroatio . <end>
http://www.wikidata.org/entity/Q1053644,<start> estas komunumo en Germanio. <end>,"<start> La encikliko Centesimus Annus (= la centa datreveno ) ( <year>  ) estis pretigita kaj publikigita okaze de la centjara datreveno de la Rerum Novarum ( <year>  ) , iniciate de papo Johano Paŭlo la 0  - a. <end>"
http://www.wikidata.org/entity/Q1772375,<start> estas komunumo de Italio. <end>,<start> Djupsvatnet estas lago en municipoj Ål kaj Hol en departemento Buskerud en Norvegio . <end>
http://www.wikidata.org/entity/Q35509,<start> estas komunumo de Italio. <end>,"<start> Kavernoj aŭ grotoj estas subteraj kavoj , kiuj ligiĝas al la tera surfaco per kelkaj truoj ( groto estas artefarita aŭ kurioza kaverno ) . <end>"
http://www.wikidata.org/entity/Q5156893,<start> estas komunumo en Germanio. <end>,"<start> En geometrio , kombinaĵo de dek senpintigitaj kvaredroj estas uniforma pluredra kombinaĵo , komponaĵo de 0  senpintigita kvaredroj , formita per senpintigo de ĉiu kvaredro en la kombinaĵo de 0  kvaredroj . <end>"
http://www.wikidata.org/entity/Q249122,<start> estas komunumo en Germanio. <end>,<start> Złoty Stok estas urbo kaj eksa minejurbo en Malsupra Silezio en Pollando . <end>
http://www.wikidata.org/entity/Q265795,<start> estas komunumo en Germanio. <end>,"<start> 0  Perinaldo estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de marto <year>  de la belga astronomo Henri Debehogne elde la Observatorio La Silla en Ĉilio . Ĝi ricevis la nomon de la itala urbeto Perinaldo en Ligurio , naskiĝa loko de Giovanni Domenico Cassini ( <year>  – <year>  ) . <end>"
http://www.wikidata.org/entity/Q58575,<start> estas komunumo en Germanio. <end>,<start> Friedrich WÖHLER ( nask . <end>
http://www.wikidata.org/entity/Q2652583,<start> estas komunumo de Italio. <end>,"<start> Benito Juárez estas unu el la 0  komunumoj de la meksika subŝtato Guerrero , kiu situas en la centra suda parto de Meksiko , ĉirkaŭ 0  km sudokcidente de la ĉefurbo Meksikurbo . <end>"
http://www.wikidata.org/entity/Q266420,<start> estas komunumo de Italio. <end>,<start> Cavizzana estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q385794,<start> estas komunumo en Germanio. <end>,<start> Ghilarza estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q3174463,<start> estas komunumo en Germanio. <end>,<start> Tamazula de Gordiano estas unu el la 0  komunumoj de la meksika subŝtato Jalisco . <end>
http://www.wikidata.org/entity/Q68986,<start> estas komunumo en Germanio. <end>,"<start> Sankta Maŭrico ( romanĉe San Murezzan , germane Sankt Moritz , france Saint-Moritz , itale San Maurizio ) estas komunumo en Svislando . <end>"
http://www.wikidata.org/entity/Q12804,<start> estas komunumo en Germanio. <end>,<start> Vienne [ vjɛn ] estas franca departemento en la regiono Akvitanio-Limoĝio-Puatuo-Ĉarentoj . <end>
http://www.wikidata.org/entity/Q490385,<start> estas komunumo en Germanio. <end>,"<start> Bloomington [ BLU-min-ton ] ( iam , "" Blumintono "" inter Esperantistoj ) estas la ĉefurbo de Kantono Monroe en Indianao . <end>"
http://www.wikidata.org/entity/Q214816,<start> estas komunumo de Italio. <end>,<start> Pierre BAYLE ( 0  - a de novembro <year>  – 0  - a de decembro <year>  ) estis franca filozofo kaj verkisto . <end>
http://www.wikidata.org/entity/Q2450458,<start> estas komunumo de Italio. <end>,"<start> Matamoros estas unu el la 0  komunumoj de la meksika subŝtato Tamaulipas , kiu situas en la norda Meksiko kun limo al Usono kaj la meksika golfo . <end>"
http://www.wikidata.org/entity/Q907026,<start> estas komunumo de Italio. <end>,"<start> Károly Huszár-Pufi [ kAroj husAr ] , hungare Huszár Károly , ( eksterlande vaste konata Charles ( Huszár - ) Puffy aŭ Karl ( Huszár - ) Puffy ) estis hungara filma aktoro . Károly Huszár-Pufi naskiĝis , kiel Hochstein Károly la 0  - an de septembro <year>  en Budapeŝto - mortis dum la 0  - a mondmilito ie en Azio . <end>"
http://www.wikidata.org/entity/Q1998658,<start> estas komunumo de Italio. <end>,<start> Cuautlancingo estas komunumo en la meksika subŝtato Puebla . <end>
http://www.wikidata.org/entity/Q856969,<start> estas komunumo de Italio. <end>,"<start> Stacio Higashi-Sano ( japane : 東佐野駅 [ Higaŝi-Sano-eki ] , angle : Higashi-Sano Station ) estas fervoja stacio en Izumisano , Gubernio Osaka , Japanio . <end>"
http://www.wikidata.org/entity/Q10480,<start> estas komunumo en Germanio. <end>,<start> La distrikto Dingolfing-Landau ( germane : Landkreis ) situas en la oriento de la federacia lando Bavario de Germanio . <end>
http://www.wikidata.org/entity/Q138473,<start> estas komunumo en Germanio. <end>,<start> Arco estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q206879,<start> La estas komunumo en Germanio. <end>,<start> Nevşehir estas urbo en provinco Nevşehir en Turkio . <end>
http://www.wikidata.org/entity/Q499475,<start> estas komunumo en Germanio. <end>,<start> Orellana estas provinco de Ekvadoro . Ĉefurbo : Puerto Francisco de OrellanaAreo : 0  0  km²Loĝantaro : 0  0  ( en <year>  ) <end>
http://www.wikidata.org/entity/Q164466,<start> estas komunumo en Germanio. <end>,"<start> La Maro de Ross estas profunda bordomaro en la Suda Oceano antaŭ Antarkto , kiu situas inter Viktoria-Lando kaj Marie-Byrd-Lando.La Ross-Maro estas daŭre duonkovrite per rigida , dika kaj ĉ . <end>"
http://www.wikidata.org/entity/Q34354,<start> estas komunumo en Germanio. <end>,<start> Casale di Scodosia estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1190752,<start> estas komunumo en Germanio. <end>,"<start> 0  Masako estas nebone konata asteroido de la asteroida zono , malkovrita la 0  - an de novembro <year>  de la japanaj astronomoj Yoshio Kushida kaj Osamu Muramatsu elde la observatorio de la Suda Jacugatake apud Hokuto ( gubernio Jamanaŝi ) . Ĝi estis nomita en honoro de Masako Muramatsu , edzino de la dua malkovrinto . <end>"
http://www.wikidata.org/entity/Q245269,<start> estas komunumo de Italio. <end>,<start> La Flago de Moncerato estis adoptita la 0  - an de aprilo <year>  . <end>
http://www.wikidata.org/entity/Q1773080,<start> estas komunumo en Germanio. <end>,<start> Forsanvatnet estas norvega lago kiu kuŝas en municipoj Steigen kaj Hamarøy en Nordland . <end>
http://www.wikidata.org/entity/Q7106624,<start> estas komunumo de Italio. <end>,"<start> Stacio Oshimi ( japane : 忍海駅 [ Oŝimi-eki ] , angle : Oshimi Station ) estas fervoja stacio en Kacuragi , Gubernio Nara , Japanio . <end>"
http://www.wikidata.org/entity/Q18055,<start> estas komunumo de Italio. <end>,<start> Cossato estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q671450,<start> La estas komunumo en Germanio. <end>,"<start> NGC 0  ( aliaj indikoj — UGC 0  , MCG 6-49- 0  , ZWG 0  , PGC 0  ) estas galaksio en konstelacio Pegazo . Ĉi tiu objekto estis jam en la originala versio de NGC-katalogo . <end>"
http://www.wikidata.org/entity/Q626543,<start> estas komunumo en Germanio. <end>,<start> Araŭko aŭ en hispana Arauca estas municipo kaj politika ĉefurbo de la Departemento Araŭko de centrorienta Kolombio . <end>
http://www.wikidata.org/entity/Q851048,<start> estas komunumo en Germanio. <end>,"<start> Făget [ faĝet ] ( magyar Facsád [ faĉa :d ] , Deutsch Fatschet [ faĉet ] ) estas urbo en Rumanio nordoriente de Lugoj . <end>"
http://www.wikidata.org/entity/Q152057,<start> estas komunumo de Italio. <end>,"<start> BP ( iam British Petroleum , ankaŭ BP Amoco ) estas petrol-industria firmao kun ĉefsidejo en Londono.Kune kun Shell , ExxonMobil kaj Total ĝi estas unu el la pintaj petrol-firmaoj de la mondo.En decembro <year>  BP kaj la usona petrol-firmao Amoco kuniĝis , formante BP Amoco . <end>"
http://www.wikidata.org/entity/Q2645261,<start> estas komunumo en Germanio. <end>,"<start> Stacio Sanjō-Keihan ( japane : 三条京阪駅 [ Sanĝō-Kejhan-eki ] , angle : Sanjō-Keihan Station ) estas fervoja stacio en Kvartalo Higaŝijama , Kioto , Japanio . <end>"
http://www.wikidata.org/entity/Q123927,<start> estas komunumo de Italio. <end>,"<start> Guido FANCONI ( naskita la 0  - an de januaro <year>  en Poschiavo ( Grizono ) , mortinta samloke la 0  - an de oktobro <year>  ) estis svisa infankuracisto . <end>"
http://www.wikidata.org/entity/Q2473134,<start> estas komunumo en Germanio. <end>,"<start> Henadz Buraŭkin ( beloruse Генадзь Бураўкін , n. <end>"
http://www.wikidata.org/entity/Q848665,<start> estas komunumo en Germanio. <end>,"<start> Buzitka , hungare Bozita estas malgranda vilaĝeto kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q405375,<start> estas komunumo de Italio. <end>,"<start> Moutoux ( prononcu : "" mutU "" ) estas franca komunumo lokita ĉe komunumaro de Champagnole , en departemento Jura kaj en regiono Burgonjo-Franĉkonteo . <end>"
http://www.wikidata.org/entity/Q549758,<start> estas komunumo en Germanio. <end>,"<start> 0  Anderserikson estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de oktobro <year>  de la sveda astronomo Claes-Ingvar Lagerkvist elde la Observatorio Kvistaberg , apud Bro en Stockholms län ( Svedio ) Ĝi estis nomita en honoro de la astronomo Anders Erikson . <end>"
http://www.wikidata.org/entity/Q1022325,<start> estas komunumo en Germanio. <end>,<start> Hutisko-Solanec estas vilaĝo situanta en distrikto Vsetín en cismontaro de Beskidoj . <end>
http://www.wikidata.org/entity/Q548526,<start> estas komunumo de Italio. <end>,"<start> Vilaĝo Mokošín situas en Ĉeĥio , regiono Pardubice , distrikto Pardubice , sur monteto ĉe ebenaĵo de rivero Elbo , 0  km sude de la urbo Přelouč . <end>"
http://www.wikidata.org/entity/Q691185,<start> estas komunumo en Germanio. <end>,"<start> 0  Joeferguson estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de julio <year>  de la belga astronomo Eric Walter Elst elde la Observatorio La Silla , en Ĉilio . Ĝi estis nomita en memoro de Joe Ferguson ( <year>  – <year>  ) , direktoro de la programo de eduko pri geografio por National Geographic Society . <end>"
http://www.wikidata.org/entity/Q627765,<start> La estas komunumo en Germanio. <end>,<start> Birkenhügel estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q511572,<start> estas komunumo en Germanio. <end>,<start> Babie ( hungare Bábafalva germane Frauenbach ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q1350877,<start> estas komunumo en Germanio. <end>,"<start> Jacobus de Kerle , <year>  aŭ <year>  ĝis 0  - a de januaro <year>  , estis franc-flandra komponisto.Ekde <year>  li vivis en Italio kaj laboris en preĝejo en Orvieto ; ekde <year>  li deĵoris ĉe la arkiepiskopo de Aŭgsburgo en Romo dum la koncilio de Triento . <end>"
http://www.wikidata.org/entity/Q1059668,<start> estas komunumo de Italio. <end>,"<start> Jean Gruault ( naskiĝis la 0  - an de aŭgusto <year>  ( nun 1924-08- 0  ) en Fontenay-sous-Bois , mortis la 0  - an de junio <year>  ) estis franca scenaristo kaj aktoro . <end>"
http://www.wikidata.org/entity/Q160229,<start> estas komunumo de Italio. <end>,<start> Telefónica S. A. <end>
http://www.wikidata.org/entity/Q6375775,<start> estas komunumo en Germanio. <end>,<start> Kate SHARPLEY ( 1895-1978 ) estis anarkiisto naskiĝinta en Deptford kaj kontraŭmilita aktivulo dum la Unua Mondmilito . <end>
http://www.wikidata.org/entity/Q504068,<start> La estas komunumo en Germanio. <end>,<start> Wirsberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q691347,<start> estas komunumo en Germanio. <end>,<start> Barum estas komunumo en Germanio . <end>
